127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 200 5065
127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/dojo/test.html HTTP/1.1" 200 74
127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/ HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/login HTTP/1.1" 200 5355
127.0.0.1 - - [30/Dec/2012:11:37:00 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/jquery-1.8.2.min.js HTTP/1.1" 200 93435
127.0.0.1 - - [30/Dec/2012:11:37:01 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/lib/bootstrap-2.2.1.min.css HTTP/1.1" 200 101265
127.0.0.1 - - [30/Dec/2012:11:37:01 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/lib/bootstrap-responsive-2.2.1.min.css HTTP/1.1" 200 16520
127.0.0.1 - - [30/Dec/2012:11:37:01 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/style.css HTTP/1.1" 200 4273
127.0.0.1 - - [30/Dec/2012:11:37:01 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/bootstrap-2.2.1.min.js HTTP/1.1" 200 25743
127.0.0.1 - - [30/Dec/2012:11:37:01 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/plugins/jquery.cookie.js HTTP/1.1" 200 1902
127.0.0.1 - - [30/Dec/2012:11:37:01 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/script.js HTTP/1.1" 200 1460
127.0.0.1 - - [30/Dec/2012:11:37:02 +0800] "POST /ServiceContractSystem-0.0.1-SNAPSHOT/j_security_check HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:02 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/app/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:02 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 200 5065
127.0.0.1 - - [30/Dec/2012:11:37:04 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/services/ HTTP/1.1" 200 5930
127.0.0.1 - - [30/Dec/2012:11:37:04 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/services//?stylesheet=1 HTTP/1.1" 200 -
127.0.0.1 - - [30/Dec/2012:11:37:04 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:04 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/ HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:04 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:05 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/login HTTP/1.1" 200 5355
127.0.0.1 - - [30/Dec/2012:11:37:05 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/jquery-1.8.2.min.js HTTP/1.1" 200 93435
127.0.0.1 - - [30/Dec/2012:11:37:06 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/lib/bootstrap-2.2.1.min.css HTTP/1.1" 200 101265
127.0.0.1 - - [30/Dec/2012:11:37:06 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/lib/bootstrap-responsive-2.2.1.min.css HTTP/1.1" 200 16520
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/style.css HTTP/1.1" 200 4273
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/bootstrap-2.2.1.min.js HTTP/1.1" 200 25743
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/plugins/jquery.cookie.js HTTP/1.1" 200 1902
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/script.js HTTP/1.1" 200 1460
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "POST /ServiceContractSystem-0.0.1-SNAPSHOT/j_security_check HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/app/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:07 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 200 5065
127.0.0.1 - - [30/Dec/2012:11:37:08 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/dwr/ HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:08 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/dwr/index.html HTTP/1.1" 200 4663
127.0.0.1 - - [30/Dec/2012:11:37:09 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/dwr/test/UserManager HTTP/1.1" 200 23591
127.0.0.1 - - [30/Dec/2012:11:37:09 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/dwr/interface/UserManager.js HTTP/1.1" 200 402
127.0.0.1 - - [30/Dec/2012:11:37:09 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/dwr/engine.js HTTP/1.1" 200 45832
127.0.0.1 - - [30/Dec/2012:11:37:09 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/dwr/util.js HTTP/1.1" 200 46148
127.0.0.1 - - [30/Dec/2012:11:37:10 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:10 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/ HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:10 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:10 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/login HTTP/1.1" 200 5355
127.0.0.1 - - [30/Dec/2012:11:37:10 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/jquery-1.8.2.min.js HTTP/1.1" 200 93435
127.0.0.1 - - [30/Dec/2012:11:37:10 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/lib/bootstrap-2.2.1.min.css HTTP/1.1" 200 101265
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/lib/bootstrap-responsive-2.2.1.min.css HTTP/1.1" 200 16520
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/styles/style.css HTTP/1.1" 200 4273
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/bootstrap-2.2.1.min.js HTTP/1.1" 200 25743
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/lib/plugins/jquery.cookie.js HTTP/1.1" 200 1902
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/script.js HTTP/1.1" 200 1460
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "POST /ServiceContractSystem-0.0.1-SNAPSHOT/j_security_check HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/app/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [30/Dec/2012:11:37:11 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/mainMenu HTTP/1.1" 200 5065
127.0.0.1 - - [30/Dec/2012:11:37:12 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/fileupload HTTP/1.1" 200 7449
127.0.0.1 - - [30/Dec/2012:11:37:13 +0800] "GET /ServiceContractSystem-0.0.1-SNAPSHOT/scripts/validator.jsp HTTP/1.1" 200 32649
